ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
6023;2513~2519;2519;2456~2463;2538~2550;0;0;0;0;8;6;5~6;7~10;350~360;-88461~0;0;0;0
6024;2544;2544;2531~2538;2619;1~2;1~2;10~14;7~10;7~8;5~6;5~6;9~11;350;-11538~7692;0;0;0
6025;2519~2525;2519;2469;2525;0;0;0;0;6~7;4;5;9~10;345;0;0;0;0
6026;2519~2525;2525;2500~2506;2575~2581;16~17;19~20;73~76;51~54;7~14;5~13;5~19;9~14;355;0;0;0;0
6027;2531~2538;2538;2488;2569~2581;0;0;0;0;8;4~5;5~6;9~10;355;0;0;0;0
6028;2556;2556;2519;2563~2575;0;0;0;0;6~7;4~5;5~6;6;425~450;-2119230~-1380769;0;0;0
6029;2500~2513;2500~2506;2450~2456;2513~2531;5~6;6;29~31;20~21;7~8;5;7;5~10;345~360;0;0;0;0
6030;2531~2538;2538~2544;2525~2531;2600~2613;19~20;23~24;83~85;59~60;7~11;4~5;5~6;9~11;355;0;0;0;0
6031;2525;2525~2531;2469;2563;0;0;0;0;8;4~5;6;5~7;360;0;0;0;0
6032;2575~2594;2594~2888;2531~2538;2606~2619;159~162;244~253;82~224;61~67;84~288;56~86;34~215;20~65;440~675;-1242307~1515384;0~1;0~1;2
6033;2581~2594;2688~2700;2550~2556;2625~2631;12~14;12~14;61~68;45~49;6~8;5~38;6;6~9;495~645;-4065384~311538;0~1;0;0
6034;2513;2513;2456~2463;2538~2544;6~7;7;33~35;22~23;6~8;4~5;5~6;7;360;-30769~3846;0;0;0
6035;2525~2531;2525~2538;2500~2531;2588~2606;18;20~21;75~78;55~56;7~10;4~6;5~10;9~11;355;0;0;0;0
6036;2525~2538;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;8;345~360;-76923~0;0;0;0
6037;2588~2619;2600~2788;2575~2600;2594~2631;149~164;238~255;184~261;12~72;47~346;17~25;10~137;7~34;765~925;1511538~3076923;0~1;0~1;3
6038;2531;2531;2494;2538~2544;0;0;0;0;7;4~5;5~6;9;345~350;-265384~-226923;0;0;0
6039;2556~2575;2600~2681;2544~2550;2569~2619;10;10;51~54;32~37;7~28;6~33;6~23;7~23;370~455;-1257692~876923;0~1;0~1;3
6040;2519~2525;2525~2531;2469~2475;2556;0;0;0;0;7;4~5;7;9~11;355;0;0;0;0
6041;2556;2550~2556;2519;2563;0;0;0;0;7;4~5;5~6;8~9;465~480;-1330769~-853846;0;0;0
6042;2544;2544;2513~2519;2594~2600;0;0;0;0;7~8;6~34;6;11;350~355;-180769~215384;0;0;0
6043;2538;2544;2506;2588~2594;0;0;0;0;7~8;4~5;7;10~11;355;7692~226923;0;0;0
6044;2513~2519;2519;2475;2519~2525;0;0;0;0;8;4~5;5~6;9;345;0;0;0;0
6045;2513;2506~2513;2463;2519;0;0;0;0;8;4;5~6;8;345;0;0;0;0
6046;2544;2544~2550;2500~2506;2550~2556;0;0;0;0;6~7;4~5;5~6;6;375~380;-19230~0;0;0;0
6047;2538;2538;2494~2500;2588;0;0;0;0;7;4~5;5~6;6~10;355~375;-276923~0;0;0;0
6048;2531~2538;2531~2538;2481~2488;2575~2581;0;0;0;0;8~9;4~5;7;9~11;355;0;0;0;0
6049;2519~2525;2519;2494~2500;2581~2588;14;15~16;62~65;44~45;7~8;5~6;5~6;5~6;355~360;-76923~34615;0;0;0
6050;2500~2506;2506~2513;2456~2463;2525~2531;6;6~7;34~35;22~23;7~8;4~5;6;5~6;355~360;-46153~0;0;0;0
6051;2506~2513;2513;2450~2456;2538~2544;5;5;25~28;17~19;6~7;4~5;5~6;7;360;0;0;0;0
6052;2538;2538~2544;2500~2506;2581;0;0;0;0;7;5;5~6;9~11;355;0;0;0;0
6053;2519;2525;2475~2481;2531;0;0;0;0;6~7;4;6;7~8;345;0;0;0;0
6054;2544;2544;2500;2569~2581;0;0;0;0;6~7;5;5~6;6;380;-300000~-276923;0;0;0
6055;2506;2506;2456;2506;3~4;3~4;17~19;12~14;7~8;4~5;5;8~9;345;0;0;0;0
6056;2544;2544~2550;2531;2619;1;1;8~10;5~6;7~8;4~5;5~6;10;350;0;0;0;0
6057;2513~2519;2513~2519;2463;2538~2556;0;0;0;0;6~7;4~5;5~6;5~6;355~360;-92307~0;0;0;0
6058;2531~2538;2525~2538;2494~2531;2588~2606;18~123;22~36;65~79;47~57;9~32;5~8;6~19;6~15;355~360;0~111538;0;0~1;1
6059;2581~2588;2688~2694;2550~2556;2625~2631;12~14;13~14;61~68;45~49;19~161;17~54;14~76;10~44;525~540;-3930769~465384;0~1;0~1;0
6060;2513;2513;2475~2481;2575;10;11;49;34~35;7~8;5~6;5~6;6~10;355~360;0~192307;0;0;0
6061;2519~2525;2525;2463~2475;2550~2556;0;0;0;0;8;4~5;7;6~10;355~360;-69230~0;0;0;0
6062;2581~2613;2581~2588;2563~2569;2625~2631;107~118;24~34;76~192;14~49;53~129;36~55;6~175;15~49;595~635;-3634615~2261538;0~1;0~1;2
6063;2550;2544~2550;2513~2519;2556~2563;0;0;0;0;7;4~5;5~6;8~10;385;-334615~-184615;0;0;0
6064;2619;2575;2575~2581;2631~2638;115;24;180~181;12~13;7~12;5~7;6~24;6~10;730~745;1315384~1615384;0~1;0~1;2
6065;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
6066;2544;2544;2506;2588~2594;0;0;0;0;7~8;4~5;6;9~10;350~355;23076~65384;0;0;0
6067;2519~2525;2525;2469~2475;2556~2563;0;0;0;0;6~7;5;5~6;5~7;365;-100000~-42307;0;0;0
6068;2531;2531;2519~2525;2600;17;20;73~74;53;7~8;4~5;7~19;9~11;355;0;0;0;0
6069;2519;2519;2475;2525;0;0;0;0;7;4~5;6;9;345;0;0;0;0
6070;2513~2525;2519;2469~2475;2550~2556;0;0;0;0;8~11;6~11;6~7;5~10;355~360;-207692~0;0;0;0
6071;2525~2538;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;8;345~360;-76923~0;0;0;0
6072;2513~2519;2513~2519;2463;2538~2556;0;0;0;0;6~7;4~5;5~6;5~6;355~360;-92307~0;0;0;0
6073;2513;2513;2456~2463;2538~2544;6~7;7;33~35;22~23;6~8;4~5;5~6;7;360;-30769~3846;0;0;0
6074;2525~2531;2531;2475~2481;2563;0;0;0;0;8;5;6;6~9;355~365;-57692~0;0;0;0
6075;2600~2625;2588~2775;2575~2588;2625~2631;149~162;239~247;180~254;12~69;45~108;35~261;20~364;14~89;760~880;1073076~3503846;0~1;0~1;3
6076;2519~2525;2525~2531;2481;2538;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
6077;2538;2538~2544;2481~2488;2569~2575;0;0;0;0;6~7;6;6;6;365;-142307~0;0;0;0
6078;2519~2531;2525~2531;2481~2488;2538;0;0;0;0;8;4;5~6;8~9;345;0;0;0;0
6079;2531~2538;2538~2544;2494~2506;2544~2581;0;0;0;0;8~10;6~11;7~16;8~10;355~365;-276923~69230;0;0;0
6080;2594~2625;2613~2619;2581~2588;2594~2631;147~150;232~235;177~186;11~24;25~64;27~39;8~114;9~41;785~840;1573076~2023076;0~1;0~1;2
6081;2519;2525;2481~2488;2531;0;0;0;0;7;4;5;9~10;345;0;0;0;0
6082;2594~2631;2613~2688;2581~2600;2638;0~17;0~21;0~93;0~57;6~7;5;5~6;7;750~1245;-6296153~846153;0;0;0
6083;2506;2506~2513;2456~2463;2519~2531;5~6;6;29~32;20~21;7~8;5;6;9~11;350;0;0;0;0
6084;2538;2538~2544;2494~2506;2556~2575;0;0;0;0;8;4~5;5~6;6~9;365~375;0;0;0;0
6085;2550~2556;2550~2556;2506~2513;2588~2594;0;0;0;0;6~8;5;6;6;390~415;-1665384~-1103846;0;0;0
6086;2525~2531;2525~2531;2469~2481;2556~2563;0;0;0;0;6~7;4~5;7;7;360~365;-61538~73076;0;0;0
6087;2531~2538;2538~2544;2494~2500;2575~2581;0;0;0;0;6~7;5;7;5~6;375~380;-296153~0;0;0;0
6088;2531~2538;2538~2544;2531~2538;2606~2613;18~19;22~23;80~81;58;7;5~6;5~6;9~11;355;0;0;0;0
6089;2594;2613~2619;2581~2588;2594;145~147;230~232;170~173;20;24~32;24~37;60~142;13~31;810~845;-415384~2034615;0~1;0~1;2
6090;2600~2613;2713~2794;2581~2594;2619~2631;163~165;252~254;267~277;70;8~18;12~75;6~112;6~11;860~905;880769~1630769;0~1;0~1;3
6091;2544;2538~2550;2506~2513;2594~2606;0;0;0;0;7~8;4~5;7;11;355;-46153~11538;0;0;0
6092;2538;2544;2506;2588;0;0;0;0;7;5;6;8~10;355;-3846~0;0;0;0
6093;2506~2513;2506;2450~2456;2519;0;0;0;0;7~8;4~5;5;9~10;345;0;0;0;0
6094;2619~2625;2619~2631;2594~2600;2631;113~114;18~19;178~180;7;7~36;4~7;8~16;6;1020~1040;-1430769~169230;0~1;0;2
6095;2525;2531;2488;2538;0;0;0;0;7;4~5;5~6;8;345;0;0;0;0
6096;2519~2525;2525~2531;2469~2475;2563;0;0;0;0;6~7;5;7;6;360;0;0;0;0
6097;2538;2538~2544;2500~2506;2588;0;0;0;0;7~8;5;6;9~10;350~355;26923~53846;0;0;0
6098;2544;2544;2538~2544;2613;6~9;8~10;36~45;26~32;7~8;4~6;5~6;9~10;350~355;-203846~0;0;0;0
6099;2531~2538;2531~2538;2481~2488;2575~2581;0;0;0;0;8~9;4~5;7;9~11;355;0;0;0;0
6100;2506~2513;2500~2513;2444~2456;2538~2544;0;0;4~6;3~5;6~7;5;5~6;5~7;355~360;-42307~176923;0;0;0
6101;2531;2538;2494;2550~2581;0;0;0;0;8;4~5;5~6;8~9;355;-157692~0;0;0;0
6102;2600~2606;2681;2550~2556;2625~2638;119;22~24;33~39;23~28;7~18;7~12;6~16;6~9;455~485;707692~1415384;0~1;0;1
6103;2513~2519;2513~2519;2481~2488;2563~2581;12;14;55~58;39~40;7~8;4~5;5~6;5~9;355~360;-192307~0;0;0;0
6104;2544;2544;2519;2594~2600;0;0;0;0;7~8;5;6;9~10;350~355;84615~203846;0;0;0
6105;2513;2513;2456~2463;2538~2544;6~7;7;33~35;22~23;6~8;4~5;5~6;7;360;-30769~3846;0;0;0
6106;2544~2550;2550;2506~2513;2588~2594;0;0;0;0;6~7;4~5;7;6~7;390~410;-815384~0;0;0;0
6107;2575~2581;2681~2688;2550~2556;2625~2631;10~12;11~12;56~60;41~44;7;6;6~7;6;470~530;-2253846~-184615;0;0;0
6108;2575~2600;2581~2613;2544~2569;2581~2613;0;0;0;0;6~7;6~11;5~13;6~9;735~930;-3042307~-150000;0;0;0
6109;2531;2531;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;370;-111538~0;0;0;0
6110;2500~2506;2506;2444;2531;0;0;0;0;7~8;4~5;5~6;5~6;355;-19230~0;0;0;0
6111;2631~2638;2794~2800;2606;2638~2650;150;238~239;180~181;10~11;75~310;12~44;11~200;9~56;1200~1225;-500000~1365384;0~1;0~1;3
6112;2619~2625;2613~2631;2594;2625~2631;113~115;18~19;177~180;7;7~34;16~49;50~126;18~45;1020~1050;-1142307~715384;0~1;0~1;2
6113;2550;2544~2556;2506~2513;2563~2581;0;0;0;0;7;4~5;5~6;7~8;390~410;-1215384~-88461;0;0;0
6114;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
6115;2544;2544~2550;2500;2550~2563;0;0;0;0;6~7;5;6;6;375~380;-161538~-46153;0;0;0
6116;2588~2600;2581~2619;2550~2569;2588~2619;0;0;0;0;8~11;4~5;6;6~8;820~995;-3550000~419230;0;0;0
6117;2500~2506;2500~2506;2456;2538~2544;7;7~8;36~38;24~25;7~8;4~5;5~6;10~11;355;-192307~0;0;0;0
6118;2525~2531;2525~2531;2475~2481;2556~2563;0;0;0;0;6~7;6;6;5~6;360;-146153~0;0;0;0
6119;2525~2531;2525~2531;2475~2481;2569~2575;0;0;0;0;8~9;4~5;5~6;9~10;355;0;0;0;0
6120;2519;2525;2463;2550;0;0;0;0;6~7;4~5;6;6~7;360;-42307~0;0;0;0
6121;2531~2538;2538;2494~2500;2550~2575;0;0;0;0;8;4~5;5~6;6~9;360~375;-242307~-138461;0;0;0
6122;2581~2594;2594~2606;2575;2631;14~15;18~19;82~89;51~54;8~9;4~6;6~7;6~7;680~730;-2961538~-2515384;0;0;0
6123;2619~2631;2625~2638;2588~2600;2638~2650;148~149;234~235;179~185;10;8~16;5~21;6~182;6~18;920~1030;2503846~3953846;0;0~1;3
6124;2606~2613;2638~2656;2588~2600;2638~2644;19;23;99~101;60~62;6~13;5~11;7~11;6~9;865~975;-4196153~496153;0;0;0
6125;2519;2519;2469;2525;0;0;0;0;6~7;5;5;8;345;0;0;0;0
6126;2531;2531;2494;2538~2544;0;0;0;0;6~7;4~5;5~6;9;345;0;0;0;0
6127;2519~2525;2519;2500;2581;16~17;19~20;71~75;51~53;7~8;4~9;6;9~11;355;0;0;0;0
6128;2538;2538~2544;2525~2538;2600~2613;18~19;22;78~80;57~58;8;5~8;6~7;10~11;355;0;0;0;0
6129;2506;2500~2506;2444~2450;2531;1~2;1~2;9~11;5~7;7~8;5;5~6;6;355;0~15384;0;0;0
6130;2519~2531;2494~2519;2475~2500;2563~2588;14~124;17~37;61~65;46~49;7~28;5~8;5~10;6~11;355~445;-26923~1269230;0~1;0;0
6131;2506~2519;2506~2519;2450~2463;2538~2556;0;0;0;0;8~10;6~7;5~8;5~6;355~360;-153846~0;0;0;0
6132;2513;2513;2475~2481;2563~2575;11;12;53;36~37;8~10;5~9;6~9;5~7;355~360;-65384~107692;0;0;0
6133;2575~2594;2594~2894;2531~2538;2606~2619;159~162;244~254;82~223;61~67;35~63;55~154;16~186;13~50;435~695;-2600000~2196153;0~1;0~1;2
6134;2525~2531;2525~2531;2475~2481;2569~2575;0;0;0;0;8~9;4~5;5~6;9~10;355;0;0;0;0
6135;2619;2575;2569~2575;2625~2631;116;24~25;181~185;13~18;57~321;6~28;15~132;6~19;680~725;1711538~2588461;0~1;1;2
6136;2531;2531;2475~2481;2569~2575;0;0;0;0;6~7;6;7;6~10;355~365;-134615~19230;0;0;0
6137;2531;2531;2475~2481;2569;0;0;0;0;6~7;5;5~6;5~6;360~365;-84615~-73076;0;0;0
6138;2619~2625;2588~2638;2575~2594;2631;117~150;19~235;183~185;7~10;8~35;7~18;18~37;7~17;700~1065;-226923~4046153;0~1;0~1;3
6139;2513~2519;2513~2519;2463;2538~2556;0;0;0;0;6~7;4~5;5~6;5~6;355~360;-92307~0;0;0;0
6140;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
6141;2506~2513;2506~2513;2450~2456;2513~2519;0;0;0;0;7~8;4~5;5;7~8;345;0;0;0;0
6142;2538;2538~2544;2494~2500;2569~2581;0;0;0;0;6~7;6;5~6;6~7;365~380;-84615~0;0;0;0
6143;2500~2506;2500~2513;2450~2456;2538~2550;5~6;6;31~33;21;7;4~6;5~7;5~6;360;0;0;0;0
6144;2525~2531;2525~2538;2475~2488;2569~2575;0;0;0;0;6~7;6;5~6;5~6;360~365;-88461~0;0;0;0
6145;2538;2538~2544;2506;2594;0;0;0;0;7~8;5;5~6;9~10;355;-15384~0;0;0;0
6146;2619~2625;2600~2613;2581~2588;2631;149~150;236~237;185~187;11;54~302;11~36;6~107;6~37;775~810;1153846~3096153;0~1;0~1;3
6147;2531;2538;2488;2569~2581;0;0;0;0;6~7;4~5;6;6;370;-242307~0;0;0;0
6148;2500~2513;2500~2513;2456~2463;2538~2544;6;6;31~33;21~23;8~16;6~12;6~10;6~11;350~360;0;0;0;0
6149;2538;2538;2494~2500;2588;0;0;0;0;6~9;4~5;7;6~10;355~375;-288461~0;0;0;0
6150;2544;2544;2500;2569~2581;0;0;0;0;6~7;5;5~6;6;380;-300000~-276923;0;0;0
6151;2600~2606;2594~2619;2569;2613;0;0;0;0;6~7;4~5;6;6;950~990;-2611538~-2165384;0;0;0
6152;2513;2513;2450;2538~2544;0;0;4~5;3;6~7;4~6;6~7;5~7;355~360;-188461~-53846;0;0;0
6153;2506~2513;2506~2513;2444~2456;2513~2531;0;0;0;0;7~8;4~5;7;5~6;355;-161538~-34615;0;0;0
6154;2606~2619;2706~2719;2594~2606;2625~2631;163~165;254~257;272~279;72~74;9~43;7~22;7~77;7~12;875~975;1107692~2176923;0~1;0~1;3
6155;2544;2544;2506;2594~2600;0;0;0;0;7~8;4~5;5~6;11~12;350~355;-96153~-11538;0;0;0
6156;2513;2513;2456~2463;2525~2531;0;0;0;0;7~8;4;5~6;7~8;345;0;0;0;0
6157;2575~2588;2581~2588;2544~2550;2600~2606;0;0;0;0;6~7;4~5;5~6;7~8;720~785;-2423076~-2134615;0;0;0
6158;2556~2563;2563~2569;2525;2588~2594;0;0;0;0;6~7;5;5~6;6~7;485~560;-1953846~-1400000;0;0;0
6159;2538;2538~2544;2500~2506;2556~2581;0;0;0;0;7;4~5;7;9~11;355~370;0~146153;0;0;0
6160;2513~2519;2513~2519;2481~2494;2569~2581;11~12;13~14;54;39~40;7~8;5;6;6~11;355;-92307~0;0;0;0
6161;2581~2600;2600~2625;2556~2569;2581~2594;0;0;0;0;8~65;5;6;9~10;780~850;-2057692~992307;0;0;0
6162;2538;2538~2544;2494~2513;2588;0;0;0;0;7~9;6;5~6;9~10;350~355;-88461~0;0;0;0
6163;2513~2519;2513;2450~2456;2544~2550;0;0;0;0;6~7;6;5~7;5~7;355~360;-176923~107692;0;0;0
6164;2519;2513~2519;2456;2544~2550;0;0;0;0;6~7;4~5;6;5~6;360;-30769~0;0;0;0
6165;2538;2538;2481~2488;2569~2575;0;0;0;0;6;4~5;5~6;7;365~370;-246153~0;0;0;0
6166;2531~2538;2538;2500;2544~2550;0;0;0;0;7;4~5;5~6;8;355~360;-288461~-219230;0;0;0
6167;2506~2513;2506;2456;2519;0;0;0;0;7~8;4~5;6;9~10;345;0;0;0;0
6168;2519;2525;2463;2556;0;0;0;0;7;5;5~6;6~7;355~360;-46153~0;0;0;0
6169;2525;2525;2463~2469;2550~2556;0;0;0;0;6~7;5;5~6;6;360;-103846~0;0;0;0
6170;2600~2613;2713~2794;2581~2594;2619~2631;163~165;252~254;267~277;70;8~18;12~75;6~112;6~11;860~905;880769~1630769;0~1;0~1;3
6171;2531~2538;2525~2531;2494~2500;2581;119~123;35~37;64~68;45~49;8~59;5~19;7~20;6~12;360;15384~130769;0~1;0;1
6172;2506~2513;2506~2513;2450~2456;2519~2531;0;0;0;0;8;6;5~7;5~8;345~360;0~15384;0;0;0
6173;2513~2519;2513;2475~2481;2569~2575;10~11;11~12;50~52;35;8;5~8;7~8;5~10;355~360;0~192307;0;0;0
6174;2506~2513;2500~2513;2444~2456;2538~2544;0;0;4~6;3~5;6~7;5;5~6;5~7;355~360;-42307~176923;0;0;0
6175;2594;2613~2619;2581~2588;2594;145~147;230~232;170~174;19~20;26~54;39~81;28~126;14~67;800~840;-419230~1950000;1;0~1;2
6176;2544;2544;2506~2513;2600;0;0;0;0;7~8;4~5;6;9~10;350~355;7692~73076;0;0;0
6177;2625;2619~2631;2594~2600;2625~2631;113~114;18~19;176~182;7;38~132;14~26;42~158;17~43;1020~1050;-1334615~438461;0~1;0~1;2
6178;2588~2619;2594~2656;2575~2588;2638;0~18;0~22;0~96;0~58;8~10;5~12;6~11;6~7;685~1150;-6011538~-2626923;0;0;0
6179;2506~2513;2506~2513;2469~2475;2569~2575;9~10;10~11;44~48;29~33;8;4~5;7;9~11;355;0;0;0;0
6180;2531;2538;2481;2569;0;0;0;0;6~7;5;6;6;360~365;-38461~0;0;0;0
6181;2619~2625;2613~2625;2594~2600;2625~2631;114~115;19;179~180;7;7~12;5~7;17~91;6~9;1015~1040;-453846~300000;0~1;0;2
6182;2606~2631;2600~2794;2575~2613;2638~2644;150~164;239~254;182~276;11~70;12~69;13~76;7~254;8~79;770~1220;507692~2573076;0~1;0~1;3
6183;2563~2569;2563~2569;2525~2531;2581;0;0;0;0;7;5;6;6~7;520~575;-1953846~-1711538;0;0;0
6184;2538;2538;2494;2575;0;0;0;0;7;4~5;6;10~11;355;0;0;0;0
6185;2525~2538;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;8;345~360;-76923~0;0;0;0
6186;2606~2613;2681;2550~2556;2631~2638;116~118;20~21;19~25;14~19;40~87;11~20;7~66;8~36;530~535;434615~1173076;0~1;0~1;1
6187;2544;2544;2488~2500;2575~2581;0;0;0;0;6~7;5;6;6;365~380;-261538~-119230;0;0;0
6188;2513;2513;2475~2481;2575;10;11;49;34~35;7~8;5~6;5~6;6~10;355~360;0~192307;0;0;0
6189;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
6190;2544~2550;2550;2506;2581;0;0;0;0;6~7;4~5;5~6;6;390;-934615~0;0;0;0
6191;2563~2594;2581~2813;2513~2538;2594~2619;156~160;244~249;77~80;57~59;47~127;64~309;17~47;14~42;455~630;1626923~3100000;0~1;0~1;2
6192;2588;2681;2550;2625~2631;120~121;26;49;35~36;7~10;7~13;7~10;6~7;405~420;-1030769~-238461;0~1;0;1
6193;2513~2525;2513~2519;2456~2463;2550~2556;0;0;0;0;8~9;5;5~6;5~6;360;0~46153;0;0;0
6194;2588~2619;2581~2619;2575~2600;2588~2631;114~116;21~185;151~186;7~24;38~380;24~180;24~365;11~154;705~1020;-769230~2653846;0~1;0~1;2
6195;2525;2531;2513~2519;2588~2594;17;20;73~74;52~53;7~8;5;6;9~10;355;0;0;0;0
6196;2519~2525;2525;2463~2475;2550~2556;0;0;0;0;8;4~5;7;6~10;355~360;-69230~0;0;0;0
6197;2506;2506;2450~2456;2513~2525;1;1;9~10;5~7;7~9;5;5~6;9~10;345~350;0;0;0;0
6198;2519~2525;2519;2469;2544~2556;0;0;0;0;8;4~5;5~6;10;355;0;0;0;0
6199;2544;2544~2550;2538~2544;2613;11~13;14~16;55~63;40~45;7~13;5;6~7;9~11;355;0;0;0;0
6200;2506;2513~2519;2450~2456;2544~2550;5;5;25~29;17~20;7;4~5;5~6;6;360;0;0;0;0
6201;2619~2625;2588~2631;2575~2588;2631;117~150;22~235;185;10;8~38;27~50;12~105;6~63;720~985;838461~3984615;0;0~1;3
6202;2500~2506;2500~2506;2463;2544;7~8;8;37~39;24~26;7~8;4~5;5~6;10;355;0;0;0;0
6203;2531;2531;2475~2481;2569~2575;0;0;0;0;6~7;4~5;5~6;7;360~370;-226923~-15384;0;0;0
6204;2556;2550~2556;2519;2563;0;0;0;0;7;4~5;5~6;8~9;465~480;-1330769~-853846;0;0;0
6205;2594~2606;2594~2694;2538~2544;2625~2631;161~162;249~254;81~86;61~65;60~77;118~155;34~45;28~41;435~575;-2273076~3915384;0~1;0;2
6206;2581~2594;2588~2694;2550~2569;2631~2638;13~14;14~16;69~80;48~49;7;5;6~7;6~7;595~610;-3734615~-488461;0;0;0
6207;2606~2619;2631~2663;2575~2594;2619~2631;0;0;0;0;7;4~5;6;6;1040~1165;-5503846~-4676923;0;0;0
6208;2569~2575;2569~2575;2531;2588~2600;0;0;0;0;6~7;5;6;5~7;615~670;-2080769~-1850000;0;0;0
6209;2519~2525;2525~2531;2481;2538;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
6210;2519~2525;2525;2469;2556;0;0;0;0;7;4~5;5~6;10~11;355;0;0;0;0
6211;2525;2531;2481~2488;2531;0;0;0;0;7;4~5;5~6;9;345;0;0;0;0
6212;2544~2550;2538~2544;2506~2513;2550~2556;0;0;0;0;8~11;4~5;5~6;9;370~380;-203846~-42307;0;0;0
6213;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
6214;2563~2581;2569~2575;2531~2544;2575~2606;0;0;0;0;8;4~5;5~6;5~9;590~725;-3003846~-1834615;0;0;0
6215;2556~2569;2681~2825;2500~2519;2594~2606;155~156;238~243;73~79;56~62;9~49;11~196;9~98;6~19;580~645;696153~2015384;0~1;0~1;2
6216;2575~2588;2681~2694;2550~2556;2625~2631;9~12;10~13;49~60;35~44;8~46;6~13;5~66;6~16;445~545;-2230769~-350000;0;0;0
6217;2513;2513~2519;2456;2531;0;0;0;0;7~8;5;5~6;5~7;360;-138461~0;0;0;0
6218;2625~2631;2656~2669;2594~2606;2638~2644;150;235~236;159~180;10;13~56;27~140;104~312;22~46;1065~1170;2161538~2934615;0~1;0~1;3
6219;2531;2531;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;370;-111538~0;0;0;0
6220;2538;2544;2494~2500;2588;0;0;0;0;7~8;4~5;5~6;9~10;355;0;0;0;0
6221;2531;2531~2538;2500;2544~2550;0;0;0;0;8;4~5;5~6;8~9;355;-292307~0;0;0;0
6222;2513~2519;2513~2519;2481~2488;2563~2581;12;14;55~58;39~40;7~8;4~5;5~6;5~9;355~360;-192307~0;0;0;0
6223;2625~2638;2594~2806;2588~2606;2638~2644;150;238~239;180~181;10~11;8~73;27~77;6~365;6~63;860~1220;-503846~2384615;0~1;0~1;3
6224;2550;2544~2550;2513~2519;2556~2563;0;0;0;0;7;4~5;5~6;8~10;385;-334615~-184615;0;0;0
6225;2538;2538;2494;2581;0;0;0;0;6~7;4~5;7;7~11;355~375;-242307~0;0;0;0
6226;2506~2513;2506~2513;2450~2456;2519~2531;0;0;0;0;8;6;5~7;5~8;345~360;0~15384;0;0;0
6227;2569~2575;2606~2613;2556~2569;2581;6~8;6~8;29~39;23~27;7~14;5~22;8~17;8~18;470~555;2150000~3388461;0~1;0~1;3
6228;2619~2625;2588~2619;2581~2588;2631;149~150;236~238;179~187;10~11;47~173;37~81;38~366;7~96;780~880;1153846~2984615;0~1;0~1;3
6229;2525~2531;2531;2513~2519;2588~2594;17;20;73~74;53;7~9;5;7~8;9~10;355;0;0;0;0
6230;2513~2519;2513;2475~2481;2563~2569;10;11~12;50~52;34~35;8;4~6;6;5~7;355~360;-73076~153846;0;0;0
6231;2506~2513;2506~2513;2469;2563~2575;9~10;10~11;45~49;30~33;7~8;4~5;6;10~11;355;0;0;0;0
6232;2531~2538;2531~2538;2481~2488;2569~2588;0;0;0;0;7;4~5;7;7;365~375;-238461~88461;0;0;0
6233;2506~2513;2513;2456;2519;0;0;0;0;7~8;5;5;9;345;0;0;0;0
6234;2581~2606;2588~2713;2550~2569;2631;13~14;14~16;69~79;49~51;8~9;5~13;6~8;6~7;600~660;-3592307~2373076;0;0;0
6235;2513~2519;2513~2519;2469;2538~2544;7;7;35~37;23~24;6~7;5~6;5~7;6~7;355~360;-46153~-3846;0;0;0
6236;2494~2506;2475~2506;2456~2463;2538~2556;9~121;9~34;42~53;29~40;7~8;4~19;5~7;5~9;355~390;-96153~769230;0;0;0
6237;2506;2506;2444~2450;2531;0;0;1~2;1~2;7~8;5;5~7;5~7;355;7692~38461;0;0;0
6238;2531;2531~2538;2481;2563;0;0;0;0;6~7;5;5~6;5~6;360;-111538~0;0;0;0
6239;2556;2550~2556;2525;2563~2569;0;0;0;0;7;4~5;5~6;8~9;475~485;-1576923~-853846;0;0;0
6240;2594~2600;2594~2700;2538~2544;2625~2631;161~162;249~253;82~85;61~63;91~268;111~208;21~48;15~55;515~585;15384~5034615;0~1;0~1;2
6241;2500~2506;2506;2444;2538;0;0;1~3;1~2;8;5;5~8;5~7;355~360;-11538~46153;0;0;0
